device,prefix,instant,payload,company
3098,RAX12,2018-12-10T10:00:54-02:00,">RAX12,101218090053,-23.77242,-046.55099<",acme
3142,RUS00,2018-12-10T10:00:54-02:00,">RUS00,101218085731,-23.66433,-046.58852<",acme
3378,RUS00,2018-12-10T10:00:54-02:00,">RUS00,101218085947,-23.73206,-046.55263<",acme
3225,RUS00,2018-12-10T10:00:54-02:00,">RUS00,101218085801,-23.79669,-046.54763<",acme
3214,RAX11,2018-12-10T10:00:54-02:00,">RAX11,101218085839,-23.72933,-046.52636<",acme
3196,RUS00,2018-12-10T10:00:53-02:00,">RUS00,101218090001,-23.70781,-046.52619<",acme
3166,RAX12,2018-12-10T10:00:53-02:00,">RAX12,101218090052,-23.70758,-046.55251<",acme
3378,RUS00,2018-12-10T10:00:53-02:00,">RUS00,101218085947,-23.73206,-046.55263<",acme
3049,RAX11,2018-12-10T10:00:53-02:00,">RAX11,101218090052,-23.64892,-046.57843<",acme
3019,RAX12,2018-12-10T10:00:53-02:00,">RAX12,101218090038,-23.72142,-046.56547<",acme
3313,RUS00,2018-12-10T10:00:52-02:00,">RUS00,101218090051,-23.72220,-046.54098<",acme
3283,RAX11,2018-12-10T10:00:52-02:00,">RAX11,101218090051,-23.76087,-046.53417<",acme
3052,RUS00,2018-12-10T10:00:52-02:00,">RUS00,101218090037,-23.71461,-046.53255<",acme
3225,RUS00,2018-12-10T10:00:52-02:00,">RUS00,101218085731,-23.79669,-046.54763<",acme
3393,RAX11,2018-12-10T10:00:52-02:00,">RAX11,101218090051,-23.71925,-046.56064<",acme
3158,RAX11,2018-12-10T10:00:52-02:00,">RAX11,101218090049,-23.70963,-046.53016<",acme
3196,RUS00,2018-12-10T10:00:52-02:00,">RUS00,101218085931,-23.70763,-046.52670<",acme
3214,RUS00,2018-12-10T10:00:52-02:00,">RUS00,101218085831,-23.72884,-046.52569<",acme
3328,RAX11,2018-12-10T10:00:52-02:00,">RAX11,101218090050,-23.69874,-046.55227<",acme
3225,RUS00,2018-12-10T10:00:51-02:00,">RUS00,101218085731,-23.79669,-046.54763<",acme
3474,RUS00,2018-12-10T10:00:51-02:00,">RUS00,101218090050,-23.72854,-046.53987<",acme
3126,RUS00,2018-12-10T10:00:51-02:00,">RUS00,101218085501,-23.69131,-046.55218<",acme
3196,RUS00,2018-12-10T10:00:51-02:00,">RUS00,101218085901,-23.70757,-046.52857<",acme
3230,RAX12,2018-12-10T10:00:50-02:00,">RAX12,101218090049,-23.78554,-046.53210<",acme
3442,RUS00,2018-12-10T10:00:50-02:00,">RUS00,101218090049,-23.69844,-046.55287<",acme
3066,RAX11,2018-12-10T10:00:50-02:00,">RAX11,101218090049,-23.71711,-046.55189<",acme
3060,RUS00,2018-12-10T10:00:49-02:00,">RUS00,101218090048,-23.72268,-046.56986<",acme
3077,RAX11,2018-12-10T10:00:49-02:00,">RAX11,101218090048,-23.72944,-046.53329<",acme
3272,RUS00,2018-12-10T10:00:49-02:00,">RUS00,101218090048,-23.81407,-046.54497<",acme
3461,RUS00,2018-12-10T10:00:49-02:00,">RUS00,101218090048,-23.69489,-046.55283<",acme
3330,RUS00,2018-12-10T10:00:49-02:00,">RUS00,101218090047,-23.72804,-046.57482<",acme
3188,RAX11,2018-12-10T10:00:48-02:00,">RAX11,101218090047,-23.75963,-046.59472<",acme
3274,RAX11,2018-12-10T10:00:48-02:00,">RAX11,101218090047,-23.74328,-046.53162<",acme
3261,RUS00,2018-12-10T10:00:48-02:00,">RUS00,101218090047,-23.67664,-046.57885<",acme
3196,RUS00,2018-12-10T10:00:48-02:00,">RUS00,101218085901,-23.70757,-046.52857<",acme
3126,RAX11,2018-12-10T10:00:48-02:00,">RAX11,101218085454,-23.69132,-046.55218<",acme
3315,RAX12,2018-12-10T10:00:48-02:00,">RAX12,101218090046,-23.70606,-046.55868<",acme
3320,RAX12,2018-12-10T10:00:47-02:00,">RAX12,101218090046,-23.69381,-046.55193<",acme
3396,RAX12,2018-12-10T10:00:47-02:00,">RAX12,101218090032,-23.70083,-046.54635<",acme
3012,RAX11,2018-12-10T10:00:47-02:00,">RAX11,101218090045,-23.75612,-046.57816<",acme
3101,RUS00,2018-12-10T10:00:47-02:00,">RUS00,101218090045,-23.73754,-046.52975<",acme
3046,RAX12,2018-12-10T10:00:47-02:00,">RAX12,101218090037,-23.66444,-046.59317<",acme
3169,RAX12,2018-12-10T10:00:46-02:00,">RAX12,101218090045,-23.77847,-046.49185<",acme
3250,RAX11,2018-12-10T10:00:46-02:00,">RAX11,101218090031,-23.77808,-046.52997<",acme
3067,RUS00,2018-12-10T10:00:46-02:00,">RUS00,101218090044,-23.64826,-046.57906<",acme
3212,RUS00,2018-12-10T10:00:46-02:00,">RUS00,101218090043,-23.74303,-046.59574<",acme
3398,RAX12,2018-12-10T10:00:46-02:00,">RAX12,101218090032,-23.66420,-046.56259<",acme
3223,RAX12,2018-12-10T10:00:46-02:00,">RAX12,101218090044,-23.69143,-046.55965<",acme
3373,RUS00,2018-12-10T10:00:46-02:00,">RUS00,101218090031,-23.72804,-046.56055<",acme
3396,RUS00,2018-12-10T10:00:46-02:00,">RUS00,101218090031,-23.70078,-046.54645<",acme
3219,RUS00,2018-12-10T10:00:45-02:00,">RUS00,101218090044,-23.70645,-046.55284<",acme
3307,RUS00,2018-12-10T10:00:45-02:00,">RUS00,101218090031,-23.73716,-046.52956<",acme
3338,RAX11,2018-12-10T10:00:45-02:00,">RAX11,101218090044,-23.69562,-046.55040<",acme
3405,RUS00,2018-12-10T10:00:45-02:00,">RUS00,101218090031,-23.64311,-046.58300<",acme
3398,RUS00,2018-12-10T10:00:45-02:00,">RUS00,101218090031,-23.66411,-046.56267<",acme
3046,RUS00,2018-12-10T10:00:45-02:00,">RUS00,101218090031,-23.66407,-046.59298<",acme
3079,RUS00,2018-12-10T10:00:45-02:00,">RUS00,101218090031,-23.68442,-046.54491<",acme
3474,RAX12,2018-12-10T10:00:44-02:00,">RAX12,101218090043,-23.72806,-046.53972<",acme
3247,RUS00,2018-12-10T10:00:44-02:00,">RUS00,101218090040,-23.72200,-046.55469<",acme
3340,RAX11,2018-12-10T10:00:44-02:00,">RAX11,101218090043,-23.71681,-046.55174<",acme
3296,RUS00,2018-12-10T10:00:44-02:00,">RUS00,101218090043,-23.68989,-046.56095<",acme
3072,RAX12,2018-12-10T10:00:44-02:00,">RAX12,101218090032,-23.72769,-046.56470<",acme
3390,RUS00,2018-12-10T10:00:44-02:00,">RUS00,101218090031,-23.69546,-046.55042<",acme
3126,RUS00,2018-12-10T10:00:44-02:00,">RUS00,101218085431,-23.69319,-046.55236<",acme
3168,RUS00,2018-12-10T10:00:44-02:00,">RUS00,101218090042,-23.65570,-046.56991<",acme
3464,RUS00,2018-12-10T10:00:43-02:00,">RUS00,101218090042,-23.66943,-046.56745<",acme
3228,RUS00,2018-12-10T10:00:43-02:00,">RUS00,101218090042,-23.74242,-046.53109<",acme
3241,RUS00,2018-12-10T10:00:43-02:00,">RUS00,101218090042,-23.69459,-046.58201<",acme
3166,RAX11,2018-12-10T10:00:43-02:00,">RAX11,101218090042,-23.70838,-046.55232<",acme
3164,RUS00,2018-12-10T10:00:43-02:00,">RUS00,101218090031,-23.64298,-046.58277<",acme
3190,RAX12,2018-12-10T10:00:43-02:00,">RAX12,101218090041,-23.70084,-046.54642<",acme
3334,RUS00,2018-12-10T10:00:43-02:00,">RUS00,101218090031,-23.75917,-046.60584<",acme
3311,RAX11,2018-12-10T10:00:43-02:00,">RAX11,101218090041,-23.72967,-046.52788<",acme
3072,RUS00,2018-12-10T10:00:42-02:00,">RUS00,101218090031,-23.72774,-046.56476<",acme
3318,RAX11,2018-12-10T10:00:42-02:00,">RAX11,101218090041,-23.69843,-046.55332<",acme
3050,RAX12,2018-12-10T10:00:42-02:00,">RAX12,101218090041,-23.71221,-046.57365<",acme
3005,RUS00,2018-12-10T10:00:42-02:00,">RUS00,101218090041,-23.64503,-046.58198<",acme
3462,RAX12,2018-12-10T10:00:42-02:00,">RAX12,101218090041,-23.70984,-046.55329<",acme
3300,RAX12,2018-12-10T10:00:42-02:00,">RAX12,101218090027,-23.74529,-046.53978<",acme
3390,RAX11,2018-12-10T10:00:42-02:00,">RAX11,101218090028,-23.69568,-046.55043<",acme
3366,RUS00,2018-12-10T10:00:42-02:00,">RUS00,101218090040,-23.73933,-046.60482<",acme
3165,RAX12,2018-12-10T10:00:42-02:00,">RAX12,101218090040,-23.72834,-046.57352<",acme
3090,RUS00,2018-12-10T10:00:41-02:00,">RUS00,101218090040,-23.67930,-046.55570<",acme
3114,RUS00,2018-12-10T10:00:41-02:00,">RUS00,101218090033,-23.80213,-046.54195<",acme
3255,RUS00,2018-12-10T10:00:41-02:00,">RUS00,101218090040,-23.71810,-046.59097<",acme
3126,RUS00,2018-12-10T10:00:41-02:00,">RUS00,101218085431,-23.69319,-046.55236<",acme
3098,RAX11,2018-12-10T10:00:40-02:00,">RAX11,101218090039,-23.77211,-046.54992<",acme
3260,RAX11,2018-12-10T10:00:40-02:00,">RAX11,101218090039,-23.71165,-046.58378<",acme
3114,RUS00,2018-12-10T10:00:40-02:00,">RUS00,101218090004,-23.80255,-046.54178<",acme
3125,RUS00,2018-12-10T10:00:40-02:00,">RUS00,101218090038,-23.73316,-046.53641<",acme
3268,RUS00,2018-12-10T10:00:40-02:00,">RUS00,101218090038,-23.77865,-046.52943<",acme
3019,RAX12,2018-12-10T10:00:40-02:00,">RAX12,101218090038,-23.72142,-046.56547<",acme
3446,RUS00,2018-12-10T10:00:39-02:00,">RUS00,101218090038,-23.71827,-046.59466<",acme
3244,RUS00,2018-12-10T10:00:39-02:00,">RUS00,101218090038,-23.67301,-046.59076<",acme
3024,RUS00,2018-12-10T10:00:39-02:00,">RUS00,101218090038,-23.66700,-046.60909<",acme
3052,RUS00,2018-12-10T10:00:39-02:00,">RUS00,101218090037,-23.71461,-046.53255<",acme
3403,RAX12,2018-12-10T10:00:38-02:00,">RAX12,101218090037,-23.66688,-046.60921<",acme
3429,RUS00,2018-12-10T10:00:37-02:00,">RUS00,101218090036,-23.74110,-046.57136<",acme
3236,RAX12,2018-12-10T10:00:37-02:00,">RAX12,101218090036,-23.69706,-046.56721<",acme
3358,RAX12,2018-12-10T10:00:37-02:00,">RAX12,101218090036,-23.74763,-046.53926<",acme
3357,RAX11,2018-12-10T10:00:37-02:00,">RAX11,101218090036,-23.70881,-046.55339<",acme
3333,RAX12,2018-12-10T10:00:37-02:00,">RAX12,101218090036,-23.71831,-046.55115<",acme
3242,RAX11,2018-12-10T10:00:37-02:00,">RAX11,101218090036,-23.72403,-046.57367<",acme
3214,RUS00,2018-12-10T10:00:36-02:00,">RUS00,101218085831,-23.72884,-046.52569<",acme
3000,RUS00,2018-12-10T10:00:36-02:00,">RUS00,101218090031,-23.73187,-046.58887<",acme
3230,RUS00,2018-12-10T10:00:36-02:00,">RUS00,101218090035,-23.78554,-046.53322<",acme
3470,RAX11,2018-12-10T10:00:36-02:00,">RAX11,101218090035,-23.72188,-046.53810<",acme
3041,RUS00,2018-12-10T10:00:36-02:00,">RUS00,101218090031,-23.80370,-046.54311<",acme
3147,RUS00,2018-12-10T10:00:36-02:00,">RUS00,101218090034,-23.71520,-046.55165<",acme
3156,RUS00,2018-12-10T10:00:35-02:00,">RUS00,101218090032,-23.74700,-046.57860<",acme
3275,RAX12,2018-12-10T10:00:35-02:00,">RAX12,101218090034,-23.68869,-046.57015<",acme
3061,RAX11,2018-12-10T10:00:35-02:00,">RAX11,101218090033,-23.69573,-046.55043<",acme
3270,RUS00,2018-12-10T10:00:35-02:00,">RUS00,101218090034,-23.73612,-046.52954<",acme
3319,RUS00,2018-12-10T10:00:35-02:00,">RUS00,101218090034,-23.72355,-046.53520<",acme
3262,RAX11,2018-12-10T10:00:35-02:00,">RAX11,101218090034,-23.69225,-046.55575<",acme
3050,RAX11,2018-12-10T10:00:35-02:00,">RAX11,101218090032,-23.71318,-046.57361<",acme
3055,RAX11,2018-12-10T10:00:34-02:00,">RAX11,101218090033,-23.73584,-046.58153<",acme
3318,RUS00,2018-12-10T10:00:34-02:00,">RUS00,101218090031,-23.69792,-046.55339<",acme
3061,RUS00,2018-12-10T10:00:34-02:00,">RUS00,101218090031,-23.69586,-046.55045<",acme
3204,RUS00,2018-12-10T10:00:34-02:00,">RUS00,101218090031,-23.73873,-046.52949<",acme
3468,RUS00,2018-12-10T10:00:34-02:00,">RUS00,101218090031,-23.67476,-046.55764<",acme
3161,RAX12,2018-12-10T10:00:34-02:00,">RAX12,101218090032,-23.71821,-046.55120<",acme
3320,RUS00,2018-12-10T10:00:34-02:00,">RUS00,101218090031,-23.69474,-046.55072<",acme
3443,RUS00,2018-12-10T10:00:34-02:00,">RUS00,101218090031,-23.75302,-046.57387<",acme
3103,RAX12,2018-12-10T10:00:34-02:00,">RAX12,101218090031,-23.70764,-046.52651<",acme
3077,RUS00,2018-12-10T10:00:34-02:00,">RUS00,101218090031,-23.72984,-046.53286<",acme
3293,RAX12,2018-12-10T10:00:34-02:00,">RAX12,101218090032,-23.71768,-046.52820<",acme
3250,RAX11,2018-12-10T10:00:34-02:00,">RAX11,101218090031,-23.77808,-046.52997<",acme
3194,RAX12,2018-12-10T10:00:34-02:00,">RAX12,101218090031,-23.65180,-046.57494<",acme
3030,RUS00,2018-12-10T10:00:34-02:00,">RUS00,101218090031,-23.73440,-046.57956<",acme
3056,RAX12,2018-12-10T10:00:34-02:00,">RAX12,101218090032,-23.77710,-046.52906<",acme
3188,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090032,-23.76107,-046.59452<",acme
3011,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.74621,-046.54568<",acme
3158,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.70956,-046.52904<",acme
3392,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.70448,-046.53801<",acme
3354,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.65787,-046.60301<",acme
3012,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.75556,-046.57720<",acme
3463,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.71689,-046.57362<",acme
3383,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.73721,-046.52866<",acme
3328,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.69857,-046.55266<",acme
3128,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.68501,-046.55908<",acme
3462,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090032,-23.70917,-046.55333<",acme
3080,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.72789,-046.57680<",acme
3307,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.73716,-046.52956<",acme
3245,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.72957,-046.52830<",acme
3233,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.64325,-046.58335<",acme
3026,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.77163,-046.59814<",acme
3106,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.70603,-046.55271<",acme
3182,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.73420,-046.54227<",acme
3021,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.71891,-046.58237<",acme
3397,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.69980,-046.55254<",acme
3006,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.73493,-046.58540<",acme
3133,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.70355,-046.55346<",acme
3326,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.68949,-046.56599<",acme
3165,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.72817,-046.57467<",acme
3089,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.70144,-046.54028<",acme
3423,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.71795,-046.56959<",acme
3050,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.71331,-046.57359<",acme
3085,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.64902,-046.57839<",acme
3277,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.70637,-046.55281<",acme
3192,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.69315,-046.55158<",acme
3149,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.77916,-046.52905<",acme
3425,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.84343,-046.59590<",acme
3386,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.64695,-046.58008<",acme
3113,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.70604,-046.53365<",acme
3201,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.64317,-046.58287<",acme
3145,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.69827,-046.55316<",acme
3075,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.79657,-046.54732<",acme
3297,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.69261,-046.55502<",acme
3055,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.73596,-046.58151<",acme
3025,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.73040,-046.54677<",acme
3345,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.75241,-046.50040<",acme
3358,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.74694,-046.53961<",acme
3460,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.71547,-046.55161<",acme
3410,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.69612,-046.58174<",acme
3266,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.71042,-046.55219<",acme
3152,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.70595,-046.55324<",acme
3399,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.66755,-046.61143<",acme
3066,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.71712,-046.55252<",acme
3160,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.73721,-046.52952<",acme
3304,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.74552,-046.56253<",acme
3004,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.72952,-046.52841<",acme
3016,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.67760,-046.55695<",acme
3238,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.72995,-046.55171<",acme
3150,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.72467,-046.54934<",acme
3264,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.70229,-046.55273<",acme
3404,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.74412,-046.55922<",acme
3023,RUS00,2018-12-10T10:00:33-02:00,">RUS00,101218090031,-23.77179,-046.59707<",acme
